刚开始使用，包装很好，保湿效果可以，气味挺好闻，并没有太大的酒精味，感谢angela的热情服务。05.03化妆品净含量：170ml
个人情况：36岁，带孩子后几年没有认真保养过了，皮肤状况可想而知，干，黄，黑，暗淡无光。 这款水的味道，我个人感觉跟资生堂的美白系列的产品一样，总而言之，我没有被这款产品惊艳到。04.27化妆品净含量：170ml
宝贝收到了，期待使用效果。客服安妮很有耐心。04.29化妆品净含量：170ml
东西很好，礼盒很漂亮，最主要的susan很耐心，态度超好，解决很多问题！04.28化妆品净含量：170ml
东西很好，礼盒很漂亮，最主要的susan很耐心，态度超好，解决很多问题！04.28化妆品净含量：170ml
东西很好，礼盒很漂亮，最主要的susan很耐心，态度超好，解决很多问题！04.28化妆品净含量：170ml
以前用过CPB的高光感觉不错。简直是神仙高光没错了，种草一段时间的水磨精华，因为一直用SK2感觉用着不错，对我敏感痘痘肌挺友好，最近一直看朋友圈群里有人在推水磨，想着买来试试！官网比专柜大方啊，送了那么多小样！这点表扬！刚试用了一下，有股很浓的酒精味道，非常浓！我闻着感觉有点刺鼻啊希望对我的闭口可以有效果。
发货很快，包装完美，感谢客服ross提供的帮助，今天开始使用产品，较易吸收，期待后期效果。04.27化妆品净含量：170ml
不错，使用感挺好的05.01化妆品净含量：170ml
以前都是专柜买，一如既往好评！04.22化妆品净含量：340ml
大牌子的物流，包装，都很贴心了，很舒服04.23化妆品净含量：170ml
收到货，还没用呢！用后在评。客服cherry解答耐心，点赞04.30化妆品净含量：170ml
第一次购买CPB，包装很高大上哦～送了很多小样～不错～不错～哈哈～期待效果美美哒～会继续回购哒～最后感谢客服格瑞丝很耐心的回答我的问题～谢谢呢😊04.16化妆品净含量：170ml
宝贝收到了，送了好多小样，用了好几瓶了，很好，05.02化妆品净含量：170ml
第一次在旗舰店买 会无限回购 有赠品 很好哟 客服Ross也很热情 服务态度棒棒的 有求必应 很满意04.24化妆品净含量：170ml
送女朋友的生日礼物04.26化妆品净含量：340ml
官网买真的太好了，好多小样，一样的东西，专柜啥都不送04.18化妆品净含量：170ml
"。nice 爱得其所自在如好用不多说老婆很满意哦，效果要过才知道的客服小姐艾丽莎给力👍收到了包装简直精致刚🐅开始使希望可以负🌼啊特别感谢下dasy（戴西）。错赠品样也挺官网应该是正吧期待咯看出我毛孔还粗大！就试怎么后续追评有、第一次送闺蜜生日礼物喜欢hr推荐最合适产和划算活动～而且快递买急两天内愉购体验嬉しい🎭超森前CPB高光觉⛴神仙没种草段时间水🎁磨华因为SK2着对敏痘肌友近朋圈群里人想来比专柜方那这点表扬股浓酒味非常闻刺鼻闭口,包装很好,物流快,质量很好,正品,清洁度强,保湿滋润,控油,味道好闻,质量一般,收缩毛孔化妆品净含量：170ml"
感谢客服小姐姐ailsa耐心解答。04.26化妆品净含量：170ml
人生第一次买CPB，不愧是大牌啊，包装各方面太心水了。表白客服Grace 格瑞斯，服务很好鸭！04.17化妆品净含量：170ml
期待效果04.30化妆品净含量：170ml
。还没用 用了评价化妆品净含量：170ml
赠品一个不少，包装精致，期待效果04.17化妆品净含量：340ml
本来抱着做活动送小样的心态试一下cpb的产品，omg，太好用了吧，从洗面奶到水，精华乳都很好用，洗面奶泡泡很细戳脸上软软的，用完一套觉得皮肤细细的，图3是苹果前置，感觉要入粉cpb了，下次活动又要剁手咯！04.15化妆品净含量：170ml
第一瓶快用完了，再续一瓶。我是混油皮的，T区油，有粉刺毛孔，我只用在T区部位。以前刚开始用的时候，就是觉得酒精味很难受，怕有刺激，继续蛮用下去，感觉没有没有那么粗糙了。
超级好用04.25化妆品净含量：170ml
Annie 的态度特别好，很有耐心，而且产品也种草了很久04.19化妆品净含量：170ml
东西收到了，很满意，最喜欢赠送的小样，出门旅游的时候方便携带。售后的尼琪很可爱，很有耐心地解答我的问题，还会继续购买其他产品。04.09化妆品净含量：170ml
感觉就是一瓶酒精，还是喜欢用神仙水
速度很快啦，赶上用啦，客服Nicki很耐心04.18化妆品净含量：170ml
。整瓶差不多快用完了，毛孔收缩的效果不错化妆品净含量：170ml
不适合我的皮肤 咸鱼转卖 需要联系我哦04.29化妆品净含量：170ml
对比了同一天收到的另一家买的东西，拆开这个真是给了我莫大的安慰。用了之后再来追评吧！先给个好评先。04.23化妆品净含量：170ml
包装很好看、第一次用看下效果怎么样04.12化妆品净含量：170ml
不错，赠品也很多04.21化妆品净含量：170ml
种草很久，一直犹豫要不要，咨询客服后，果断拍下，尤其表扬客服安妮，给了我很大的建议。而且，发货很快，这次购物很愉快，也希望这精华可以真的有人们说的那么好。04.10化妆品净含量：170ml
。CPB很是让我惊喜无论洗面奶还是水磨化妆品净含量：170ml
